tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm
apartamento,Monsenhor José Maria Monteiro,Vila Romana,11,54,2,1,380000.0,-46.7031935,-23.5396232,monsenhor jose maria monteiro,7395709.79,326138.12
apartamento,Nunes Garcia,Santana,40,82,2,0,425000.0,-46.6244755,-23.4980973,nunes garcia,7400401.51,334123.12
apartamento,Barão de Limeira,Bom Retiro,153,74,2,3,430000.0,-46.646021,-23.5366376,barao de limeira,7396108.57,331971.61
apartamento,Onze de Junho,Vila Clementino,91,118,3,2,1070000.0,-46.6391796,-23.6016521,onze de junho,7388916.94,332752.5
apartamento,Paes de Barros,Mooca,101,180,4,4,900000.0,-46.5971613,-23.5637985,paes de barros,7393157.25,336993.69
apartamento,Sales Júnior,Alto Da Lapa,82,103,2,1,665000.0,-46.7167206,-23.5321166,sales junior,7396524.61,324747.04
apartamento,Casa do Ator,Vila Olímpia,34,68,2,1,600000.0,-46.6778545,-23.5994113,casa do ator,7389119.34,328802.78
apartamento,Moema,Moema Índios,209,51,1,1,530000.0,-46.6587184,-23.6041047,moema,7388622.36,330761.71
apartamento,Soldado Sebastião Garcia,Vila Maria,7,49,2,1,265000.0,-46.5684995,-23.5199469,soldado sebastiao garcia,7398045.51,339866.31
apartamento,Diógenes Ribeiro de Lima,Alto Da Lapa,21,58,2,1,570000.0,-46.718834,-23.5325838,diogenes ribeiro de lima,7396470.29,324531.87
apartamento,General Urquiza,Leblon,304,102,4,0,1970000.0,-43.2242425,-22.9843578,general urquiza,7457110.15,682023.7
apartamento,Consolação,Jardim América,52,89,2,2,1450000.0,-46.6652503,-23.5580023,consolacao,7393719.99,330035.75
apartamento,Visconde de Nacar,Morumbi,71,126,3,3,1050000.0,-46.7073621,-23.6075979,visconde de nacar,7388177.11,325802.24
apartamento,Mourato Coelho,Pinheiros,207,73,2,1,,-46.6884666,-23.562199,mourato coelho,7393227.52,327671.18
apartamento,João de Souza Dias,Campo Belo,21,68,2,1,648000.0,-46.6703965,-23.6244634,joao de souza dias,7386353.96,329596.3
apartamento,Nove de Julho,Bela Vista,53,43,1,0,265000.0,-46.64665,-23.5516288,nove de julho,7394447.73,331926.45
apartamento,Anapurus,Moema Índios,13,90,3,2,860000.0,-46.6626712,-23.6121477,anapurus,7387726.99,330368.68
apartamento,Dona Vitu Giorgi,Morumbi,301,73,2,1,280000.0,-46.7241689,-23.6060336,dona vitu giorgi,7388329.77,324085.04
apartamento,Barão de Campinas,Bom Retiro,23,113,2,0,530000.0,-46.646421,-23.5375017,barao de campinas,7396012.41,331931.87
apartamento,Guaramomis,Moema Índios,91,268,4,3,2295000.0,-46.6555495,-23.6090938,guaramomis,7388073.61,331091.48
apartamento,Marquês de Lages,Sacomã,503,43,2,1,280000.0,-46.6056559,-23.6271342,marques de lages,7386133.9,336205.27
apartamento,Campo Largo,Água Rasa,21,142,3,3,960000.0,-46.5821214,-23.5672411,campo largo,7392793.06,338533.14
apartamento,Martins Ferreira,Botafogo,401,85,3,1,790000.0,-43.19547307,-22.95271214,martins ferreira,7460578.52,685016.46
apartamento,Maranjaí,Ipiranga,73,56,2,1,325000.0,-46.616857,-23.5782016,maranjai,7391539.73,335001.19
apartamento,Marcílio Dias,Socorro,131,67,2,1,575000.0,-46.7142686,-23.6733901,marcilio dias,7380882.68,325184.88
apartamento,Franca,Jardim América,72,99,2,1,,-46.6613989,-23.5631967,franca,7393149.33,330435.59
apartamento,Boschetti,Vila Medeiros,54,68,2,1,400000.0,-46.5936047,-23.49025,boschetti,7401305.8,337266.29
apartamento,Itambé,Higienópolis,102,101,3,1,800000.0,-46.6542992,-23.548102,itambe,7394829.29,331141.04
apartamento,Guaiós,Saúde,44,61,2,1,455000.0,-46.6464536,-23.6281266,guaios,7385976.64,332043.95
apartamento,Barão de Monte Mor,Morumbi,84,123,2,2,980000.0,-46.7080566,-23.6095137,barao de monte mor,7387964.11,325733.9
apartamento,Franca,Jardim Paulista,C-153,80,1,1,980000.0,-46.6579872,-23.5665099,franca,7392786.46,330788.11
apartamento,Cajuru,Belém,58,50,2,1,330000.0,-46.6021147,-23.544698,cajuru,7395266.74,336464.42
apartamento,Augusta,Bela Vista,104,73,3,1,782320.0,-46.64726,-23.550267,augusta,7394597.81,331862.44
apartamento,Filipinas,Alto Da Lapa,62,56,2,1,490000.0,-46.7164505,-23.534802,filipinas,7396227.56,324778.18
apartamento,Visconde de Pirajá,Ipanema,701,110,3,1,1290000.0,-43.19912329,-22.98460141,visconde de piraja,7457051.77,684598.8
apartamento,Padre Arlindo Vieira,Sacomã,11,113,3,2,700000.0,-46.6017962,-23.6271467,padre arlindo vieira,7386136.93,336599.09
apartamento,Duque de Caxias,República,802,40,0,0,210000.0,-46.6462393,-23.5398433,duque de caxias,7395753.32,331953.39
apartamento,Manoel Dias do Campo,Limão,54,69,2,1,370000.0,-46.671703,-23.4867,manoel dias do campo,7401608.3,329285.06
apartamento,Salto,Paraíso,203,79,1,2,1350000.0,-46.6561729,-23.5752476,salto,7391821.0,330984.5
apartamento,Cajuru,Belém,144,45,2,1,370000.0,-46.6021147,-23.544698,cajuru,7395266.74,336464.42
apartamento,Batataes,Jardim Paulista,91,209,4,3,,-46.6568133,-23.5706441,batataes,7392330.03,330913.23
apartamento,Sérgio Meira,Bom Retiro,73,63,2,1,585000.0,-46.6560525,-23.5278521,sergio meira,7397069.68,330936.15
apartamento,Calógero Calia,Cursino,134,100,3,2,700000.0,-46.622733,-23.625643,calogero calia,7386279.35,334461.03
apartamento,Dianópolis,Mooca,52,62,1,1,220000.0,-46.5918896,-23.5798147,dianopolis,7391389.65,337551.53
apartamento,Jauaperi,Moema Pássaros,41,419,4,4,5100000.0,-46.6629573,-23.6003294,jauaperi,7389035.41,330324.27
apartamento,Amauri,Itaim Nobre,246,42,1,1,530000.0,-46.6847935,-23.5823531,amauri,7391000.05,328072.4
apartamento,José da Silva Ribeiro,Vila Andrade,101,84,2,2,560000.0,-46.740755,-23.6251781,jose da silva ribeiro,7386189.14,322418.24
apartamento,Itaboraí,Saúde,134,110,2,1,700000.0,-46.6301529,-23.6083758,itaborai,7388182.89,333682.16
apartamento,São Vicente de Paulo,Santa Cecília,62,45,1,1,485000.0,-46.6550873,-23.5349412,sao vicente de paulo,7396285.77,331043.76
apartamento,Daniel Rossi,Santana,2,224,3,2,910000.0,-46.6296004,-23.4992061,daniel rossi,7400272.79,333601.1
apartamento,Alba,Jabaquara,55,55,2,1,300000.0,-46.6526494,-23.6404864,alba,7384600.62,331427.62
apartamento,Paula Ferreira,Pirituba,62,52,2,1,380000.0,-46.7220352,-23.4885549,paula ferreira,7401342.19,324146.53
apartamento,Vereador José Diniz,Campo Belo,133,43,1,1,583000.0,-46.67740052,-23.619978,vereador jose diniz,7386842.31,328875.83
apartamento,Otacílio Tomanik,Rio Pequeno,13,89,3,2,520000.0,-46.7494739,-23.5693927,otacilio tomanik,7392356.15,321453.06
apartamento,Cabo Verde,Vila Olímpia,52,92,3,0,650000.0,-46.6781416,-23.6048335,cabo verde,7388518.53,328780.53
apartamento,Sebastião Henriques,Limão,62,145,3,1,480000.0,-46.6798887,-23.5000561,sebastiao henriques,7400119.5,328466.26
apartamento,Paraíso,Bela Vista,31,254,4,1,1700000.0,-46.6424715,-23.5726584,paraiso,7392123.83,332379.72
apartamento,Cipriano Barata,Ipiranga,26,48,2,1,350000.0,-46.6062829,-23.5710051,cipriano barata,7392348.8,336071.52
apartamento,Prudente de Morais,Ipanema,201,309,4,3,4750000.0,-43.19999938,-22.98556154,prudente de morais,7456946.55,684507.67
apartamento,Abdo Ambuba,Vila Andrade,11,250,4,4,820000.0,-46.7365953,-23.6241842,abdo ambuba,7386304.37,322841.34
apartamento,Pasteur,Vila Matilde,261,210,3,3,850000.0,-46.517448,-23.540324,pasteur,7395845.11,345103.05
apartamento,David Eid,Campo Grande,53,69,3,1,360000.0,-46.6708452,-23.6788575,david eid,7380329.76,329621.01
apartamento,Gaspar Soares,Santana,21,203,4,3,1200000.0,-46.621205,-23.4881647,gaspar soares,7401505.19,334444.72
apartamento,Dias de Toledo,Saúde,34,79,3,2,775000.0,-46.6336138,-23.6141154,dias de toledo,7387543.26,333336.26
apartamento,Aibi,Vila Romana,212,90,2,2,880000.0,-46.7039295,-23.5384799,aibi,7395835.51,326061.47
apartamento,Gióia Martins,Vila Sônia,32,55,2,1,350000.0,-46.7379079,-23.5971915,gioia martins,7389292.0,322671.08
apartamento,Maracanã,Vila Romana,202,92,2,2,1030000.0,-46.7054405,-23.537843,maracana,7395904.2,325906.35
apartamento,Guilherme Bannitz,Vila Olímpia,41,136,3,1,1180000.0,-46.673744,-23.5891367,guilherme bannitz,7390262.06,329208.97
apartamento,Eça de Queiroz,Vila Mariana,71,102,2,1,965000.0,-46.6433309,-23.5788758,eca de queiroz,7391434.31,332299.9
apartamento,Tonelero,Copacabana,103,130,3,1,980000.0,-43.18471064,-22.9663809,tonelero,7459051.27,686101.47
apartamento,Tutóia,Paraíso,14,94,2,1,570000.0,-46.6509865,-23.5740184,tutoia,7391963.23,331512.31
apartamento,Sarutaiá,Jardim Paulista,51,193,4,2,,-46.6536004,-23.5697864,sarutaia,7392428.8,331240.09
apartamento,Tonelero,Vila Romana,86,85,2,2,680000.0,-46.7048974,-23.5355593,tonelero,7396157.76,325958.8
apartamento,Cotovia,Moema Pássaros,64,63,2,1,750000.0,-46.6737663,-23.6047221,cotovia,7388536.1,329226.88
apartamento,José Ramon Urtiza,Vila Andrade,133,96,2,2,730000.0,-46.7343955,-23.6353167,jose ramon urtiza,7385074.25,323080.76
apartamento,Garção Tinoco,Santana,71,102,2,1,730000.0,-46.6243876,-23.49717,garcao tinoco,7400504.29,334130.93
apartamento,Dinieper,Vila Romana,71,49,2,1,440000.0,-46.707181,-23.529447,dinieper,7396831.87,325717.58
apartamento,Tenente Gelás,Tatuapé,124,90,3,1,535000.0,-46.5581243,-23.5293284,tenente gelas,7397018.19,340937.01
apartamento,Ministro Godói,Perdizes,6,154,3,2,1400000.0,-46.6728342,-23.5388281,ministro godoi,7395834.32,329236.78
apartamento,Correia de Lemos,Saúde,43,70,3,2,670000.0,-46.6356435,-23.6072967,correia de lemos,7388295.99,333120.51
apartamento,Domingos Lopes da Silva,Vila Andrade,42,212,4,4,1505000.0,-46.7383773,-23.6179542,domingos lopes da silva,7386992.1,322651.12
apartamento,Carvalho Azevedo,Lagoa,401,225,3,1,3000000.0,-43.20173179,-22.96375218,carvalho azevedo,7459363.85,684359.64
apartamento,João Moura,Vila Madalena,203,70,2,1,,-46.68837166,-23.54845101,joao moura,7394750.09,327662.94
apartamento,German Burmeinster,Tremembé,92,71,2,1,350000.0,-46.5927307,-23.4579799,german burmeinster,7404880.24,337315.98
apartamento,Virgílio de Carvalho Pinto,Pinheiros,5,70,2,0,475000.0,-46.6853624,-23.5607093,virgilio de carvalho pinto,7393396.22,327986.13
apartamento,Santa Virgínia,Tatuapé,11,165,3,1,750000.0,-46.5699467,-23.533724,santa virginia,7396518.28,339735.23
apartamento,Maranhão,Higienópolis,21,231,3,2,1750000.0,-46.6591207,-23.5431332,maranhao,7395373.84,330642.44
apartamento,Inajaroba,Vila Nova Conceição,172,403,3,3,7500000.0,-46.6654622,-23.5969009,inajaroba,7389412.11,330064.22
apartamento,Manuel de Soveral,Santana,33,61,3,1,470000.0,-46.6253241,-23.4891886,manuel de soveral,7401387.05,334025.29
apartamento,Angélica,Higienópolis,131,187,3,1,1280000.0,-46.6608699,-23.5514664,angelica,7394448.96,330474.54
apartamento,Cotovia,Moema Pássaros,24,67,2,1,690000.0,-46.6737663,-23.6047221,cotovia,7388536.1,329226.88
apartamento,Kalil Nader Habr,Cursino,82,52,2,1,300000.0,-46.6242954,-23.6306109,kalil nader habr,7385727.4,334307.87
apartamento,Jorge Valim,Casa Verde,43,89,3,1,625000.0,-46.6505028,-23.4944168,jorge valim,7400778.78,331460.26
apartamento,Alves Guimarães,Pinheiros,44,72,2,1,620000.0,-46.6787997,-23.554734,alves guimaraes,7394065.79,328648.32
apartamento,Lopes de Oliveira,Bom Retiro,65,64,3,1,480000.0,-46.6523034,-23.5290652,lopes de oliveira,7396939.75,331320.51
apartamento,Oscar Cintra Gordinho,Sé,74,28,1,0,185000.0,-46.629186,-23.5531897,oscar cintra gordinho,7394295.25,333711.3
apartamento,Elba,Sacomã,114,76,3,2,510000.0,-46.6024137,-23.6109606,elba,7387928.64,336516.0
apartamento,Tutóia,Paraíso,42,101,3,2,1150000.0,-46.6509001,-23.5787342,tutoia,7391441.11,331527.15
apartamento,Cristal,Chacara Klabin,73,59,2,1,600000.0,-46.6263166,-23.5865922,cristal,7390599.64,334046.22
apartamento,Jabaquara,Saúde,32,70,2,1,450000.0,-46.6381454,-23.6127116,jabaquara,7387693.43,332872.07
apartamento,Frederico Alvarenga,Sé,51,58,2,0,280000.0,-46.6284138,-23.5512812,frederico alvarenga,7394507.48,333787.73
apartamento,Leonardo da Vinci,Jabaquara,11,60,2,1,470000.0,-46.6380656,-23.6364268,leonardo da vinci,7385067.32,332910.31
apartamento,Pamplona,Jardim Paulista,64,89,2,0,750000.0,-46.6570051,-23.566908,pamplona,7392743.54,330888.87
apartamento,Bueno de Andrade,Liberdade,101A,74,2,1,480000.0,-46.6314609,-23.5607917,bueno de andrade,7393450.77,333488.64
apartamento,Clodomiro Amazonas,Itaim Bibi,104,70,1,1,1556500.0,-46.678849,-23.5887131,clodomiro amazonas,7390302.87,328687.39
apartamento,Tramway,Tucuruvi,53,60,3,1,450000.0,-46.6110475,-23.4853768,tramway,7401825.58,335478.72
apartamento,Vergueiro,Sacomã,24,62,3,1,420000.0,-46.6047412,-23.6154119,vergueiro,7387433.05,336284.03
apartamento,Itacema,Itaim Bibi,101,145,3,2,,-46.6744636,-23.5796575,itacema,7391310.93,329123.24
apartamento,Monsenhor Passaláqua,Bela Vista,73,72,1,1,495000.0,-46.6421878,-23.5602344,monsenhor passalaqua,7393499.98,332392.91
apartamento,Cardoso de Almeida,Perdizes,162,144,3,2,1125000.0,-46.6665027,-23.5354872,cardoso de almeida,7396211.82,329878.92
apartamento,Rego Freitas,República,8E,73,3,0,450000.0,-46.6468627,-23.5466151,rego freitas,7395002.69,331898.36
apartamento,Tupi,Santa Cecília,63,35,1,1,460000.0,-46.66156,-23.5354624,tupi,7396220.42,330383.55
apartamento,Caraíbas,Sumaré,72,87,3,2,870000.0,-46.6868657,-23.5386436,caraibas,7395837.97,327803.91
apartamento,Haddock Lobo,Jardim América,21,214,4,2,2360000.0,-46.6663846,-23.5624212,haddock lobo,7393229.3,329925.65
apartamento,Miranda de Azevedo,Vila Romana,52,58,2,2,570000.0,-46.6948472,-23.535173,miranda de azevedo,7396212.7,326984.45
apartamento,Estado de Israel,Vila Clementino,101,83,1,1,825000.0,-46.6466007,-23.5942167,estado de israel,7389731.64,331985.7
apartamento,Itu,Jardim América,11,348,3,2,3985000.0,-46.6613182,-23.5621795,itu,7393262.07,330442.52
apartamento,Aratãs,Moema Índios,12,70,2,1,,-46.6649483,-23.6073964,aratas,7388250.45,330130.19
apartamento,Conde de São Joaquim,Bela Vista,14,42,2,1,350000.0,-46.640072,-23.5591256,conde de sao joaquim,7393625.24,332607.49
apartamento,Marechal Barbacena,Água Rasa,12,73,2,1,600000.0,-46.5704957,-23.5565934,marechal barbacena,7393985.2,339706.91
apartamento,Frei Caneca,Bela Vista,52,141,3,1,870000.0,-46.6487856,-23.5518362,frei caneca,7394422.25,331708.69
apartamento,Nazaré,Ipiranga,22,72,2,1,465000.0,-46.6097286,-23.6002519,nazare,7389106.12,335756.23
apartamento,Francisco Matarazzo,Perdizes,62,80,2,1,600000.0,-46.6650079,-23.5310265,francisco matarazzo,7396707.56,330025.81
apartamento,Visconde de Nacar,Morumbi,91,131,3,2,950000.0,-46.7056808,-23.6086018,visconde de nacar,7388067.98,325975.14
apartamento,Moacir Simões da Rocha,Campo Grande,42,136,4,3,800000.0,-46.6859937,-23.6654614,moacir simoes da rocha,7381795.09,328058.46
apartamento,Guacá,Mandaqui,11,50,2,1,350000.0,-46.641984,-23.4829292,guaca,7402060.86,332315.78
apartamento,Germano Ulbrich,Vila Andrade,111,99,3,4,510000.0,-46.734473,-23.636014,germano ulbrich,7384996.93,323073.79
apartamento,Anastácio,São Domingos,103,65,3,1,330000.0,-46.7382316,-23.4882205,anastacio,7401359.3,322491.76
apartamento,Brigadeiro Luís Antônio,Bela Vista,9B,39,1,0,295000.0,-46.6433269,-23.5606069,brigadeiro luis antonio,7393457.39,332277.1
apartamento,Rangel Pestana,Brás,1205,34,1,1,298000.0,-46.624788,-23.5470979,rangel pestana,7394974.93,334152.63
apartamento,Tabapuã,Itaim Bibi,101,110,2,1,,-46.6725087,-23.5821822,tabapua,7391033.68,329326.04
apartamento,Tupi,Higienópolis,2,179,4,3,1700000.0,-46.663429,-23.539633,tupi,7395756.36,330198.08
apartamento,Calógero Calia,Cursino,34,90,3,2,570000.0,-46.6249319,-23.6252235,calogero calia,7386323.26,334236.14
apartamento,Santo Amaro,Santo Amaro,14,160,4,1,1100000.0,-46.6954121,-23.6356584,santo amaro,7385084.15,327058.57
apartamento,Apeninos,Aclimação,41,133,3,2,995000.0,-46.6395863,-23.5763134,apeninos,7391722.45,332678.86
apartamento,Batataes,Jardim Paulista,92,161,3,1,,-46.6578914,-23.5699288,batataes,7392407.97,330802.27
apartamento,Pedroso Alvarenga,Itaim Bibi,62,186,3,2,,-46.674269,-23.5805585,pedroso alvarenga,7391211.39,329144.27
apartamento,Guaianases,República,21,36,0,0,170000.0,-46.641832,-23.53884,guaianases,7395869.58,332402.1
apartamento,Nossa Senhora das Mercês,Sacomã,165,40,1,1,300000.0,-46.6076096,-23.6231728,nossa senhora das merces,7386570.34,336001.0
apartamento,Santo Amaro,República,204,60,1,1,700000.0,-46.6407355,-23.5526616,santo amaro,7394340.28,332531.57
apartamento,Frederico Von Martius,Ipiranga,51,198,4,4,1010000.0,-46.6131292,-23.5762966,frederico von martius,7391754.98,335379.3
apartamento,Lino de Almeida Pires,Jabaquara,4,80,2,1,530000.0,-46.6331459,-23.6417617,lino de almeida pires,7384482.28,333418.99
apartamento,Paulo Andrighetti,Pari,111,69,3,1,565000.0,-46.6062355,-23.5266681,paulo andrighetti,7397258.61,336021.35
apartamento,Bruxelas,Sumaré,33,62,1,1,620000.0,-46.6828417,-23.5429662,bruxelas,7395364.12,328220.38
apartamento,Gomes Nogueira,Ipiranga,42,106,3,2,740000.0,-46.6157056,-23.5862175,gomes nogueira,7390653.39,335128.73
apartamento,Antônio Tavares,Cambuci,123,55,1,1,426000.0,-46.6206459,-23.5720678,antonio tavares,7392214.61,334606.78
apartamento,Franca,Jardim América,71,158,3,2,,-46.6595835,-23.5653287,franca,7392915.38,330623.65
apartamento,Nicolau de Sousa Queirós,Aclimação,72,110,3,1,850000.0,-46.6398117,-23.5779608,nicolau de sousa queiros,7391539.76,332657.94
apartamento,Padre João Manuel,Jardim América,61,286,1,1,4590000.0,-46.6635964,-23.5630812,padre joao manuel,7393159.52,330211.12
apartamento,Baltazar da Veiga,Vila Nova Conceição,152,152,3,2,3180000.0,-46.6708772,-23.5942457,baltazar da veiga,7389699.71,329508.16
apartamento,Ararapira,Saúde,83,54,2,1,345000.0,-46.6411942,-23.6237845,ararapira,7386463.66,332575.04
apartamento,Tuiuti,Tatuapé,251,81,3,2,640000.0,-46.5758647,-23.5304211,tuiuti,7396877.4,339126.98
apartamento,Matarazzo,Bom Retiro,12,90,2,1,450000.0,-46.6392596,-23.5240553,matarazzo,7397509.82,332646.03
apartamento,Eurico Sodré,Vila Medeiros,42,68,2,1,375000.0,-46.5802783,-23.4878855,eurico sodre,7401582.66,338624.5
apartamento,Humberto I,Vila Mariana,171,160,3,2,1500000.0,-46.6414289,-23.5861269,humberto i,7390633.56,332503.24
apartamento,Rubens Meireles,Barra Funda,82,132,3,2,1200000.0,-46.6663511,-23.5199511,rubens meireles,7397932.45,329874.42
apartamento,Santo Albano,Sacomã,84,64,3,1,425000.0,-46.6039283,-23.6213259,santo albano,7386779.08,336374.32
apartamento,Turiassu,Perdizes,63,63,2,0,545000.0,-46.6675082,-23.5332471,turiassu,7396458.69,329773.38
apartamento,São Paulo Paraná,Raposo Tavares,14D,108,4,2,749000.0,-46.805219,-23.5909471,sao paulo parana,7389898.49,315792.68
apartamento,Abdo Ambuba,Vila Andrade,161,274,3,3,1500000.0,-46.7355782,-23.6248078,abdo ambuba,7386236.58,322945.96
apartamento,Fiandeiras,Vila Olímpia,44,49,0,1,1760000.0,-46.68056991,-23.59587948,fiandeiras,7389507.2,328521.07
apartamento,Sergipe,Higienópolis,13,226,2,2,2322082.0,-46.6599723,-23.5469279,sergipe,7394952.61,330560.36
apartamento,Edson,Campo Belo,21,215,4,4,1900000.0,-46.6786062,-23.6196121,edson,7386881.38,328752.33
apartamento,Sebastopol,Cidade Ademar,6,70,3,1,480000.0,-46.6754759,-23.6658795,sebastopol,7381761.43,329131.84
apartamento,Anastácio,São Domingos,72,65,3,1,430000.0,-46.7382316,-23.4882205,anastacio,7401359.3,322491.76
apartamento,Campo Largo,Água Rasa,192,82,3,2,540000.0,-46.583165,-23.567385,campo largo,7392775.95,338426.79
apartamento,Mandu,Penha,174,50,2,1,240000.0,-46.5206386,-23.5210789,mandu,7397972.75,344754.73
apartamento,Castelhano,Vila Andrade,54B,49,1,1,330000.0,-46.7384062,-23.6308394,castelhano,7385565.11,322665.53
apartamento,Newton Prado,Bom Retiro,2,62,3,1,395000.0,-46.6419693,-23.5216531,newton prado,7397772.67,332366.3
apartamento,Antônio Furquim da Luz,Cidade Ademar,82,55,2,1,310000.0,-46.667961,-23.6700231,antonio furquim da luz,7381311.54,329903.73
apartamento,Barão de Santa Eulália,Morumbi,121,280,3,3,3400000.0,-46.7072949,-23.6059835,barao de santa eulalia,7388355.97,325806.96
apartamento,Camarés,Vila Guilherme,123,48,2,1,388000.0,-46.6125672,-23.5027466,camares,7399900.36,335345.09
apartamento,Damasceno Vieira,Jabaquara,31,216,4,3,1275000.0,-46.6692356,-23.6483684,damasceno vieira,7383708.08,329745.68
apartamento,Hilário Veiga de Carvalho,Vila Andrade,12,176,3,3,1000000.0,-46.737984,-23.6173964,hilario veiga de carvalho,7387054.36,322690.5
apartamento,Ipiranga,República,121,55,1,0,400000.0,-46.6399589,-23.5418604,ipiranga,7395537.29,332597.17
apartamento,Adelaide Braga Negrelli,Campo Limpo,401,45,2,1,250000.0,-46.7678616,-23.653815,adelaide braga negrelli,7382983.81,319691.64
apartamento,Andradas,República,23,53,0,0,260000.0,-46.6389188,-23.5371532,andradas,7396059.78,332697.4
apartamento,Antônio Aggio,Vila Andrade,22,124,3,4,900000.0,-46.732978,-23.625903,antonio aggio,7386118.51,323212.74
apartamento,Paris,Sumaré,13,105,2,1,871000.0,-46.6895309,-23.5449671,paris,7395134.5,327540.05
apartamento,Saioá,Cursino,16,87,3,2,595000.0,-46.6177683,-23.5974931,saioa,7389402.37,334932.32
apartamento,Nebraska,Brooklin,151,207,3,2,1850000.0,-46.6820322,-23.6100676,nebraska,7387934.24,328390.31
apartamento,Maria José Pomar,Mandaqui,134,115,3,2,950000.0,-46.6367273,-23.4796668,maria jose pomar,7402428.25,332848.6
apartamento,Alberto Byington,Vila Maria,21,190,4,3,890000.0,-46.5854269,-23.5102175,alberto byington,7399103.92,338125.93
apartamento,Frederico Guarinon,Vila Andrade,94,89,2,2,625000.0,-46.7311855,-23.6243676,frederico guarinon,7386290.76,323393.58
apartamento,Duvivier,Copacabana,201,100,3,0,1200000.0,-43.17746386,-22.96621113,duvivier,7459060.86,686844.81
apartamento,Lagoa Verde,Santana,52,52,2,2,550000.0,-46.6140797,-23.485806,lagoa verde,7401774.57,335169.55
apartamento,Newton Prado,Bom Retiro,31,80,3,0,320000.0,-46.6405029,-23.5238748,newton prado,7397528.35,332518.85
apartamento,Batataes,Jardim Paulista,55,54,1,1,835000.0,-46.6565253,-23.5709964,batataes,7392291.36,330943.08
apartamento,Cisplatina,Ipiranga,12,100,3,1,500000.0,-46.6008544,-23.5878205,cisplatina,7390492.91,336646.44
apartamento,José Bernardo Pinto,Vila Guilherme,4A,65,2,0,270000.0,-46.6104288,-23.5130261,jose bernardo pinto,7398764.49,335576.24
apartamento,São Nicásio,Mooca,41,191,4,2,890000.0,-46.5864009,-23.5723067,sao nicasio,7392227.28,338102.52
apartamento,Santo Amaro,Santo Amaro,10,70,2,0,430000.0,-46.7060307,-23.6576445,santo amaro,7382636.46,326004.28
apartamento,Apiacás,Perdizes,62,89,2,1,820000.0,-46.680335,-23.539367,apiacas,7395765.69,328471.64
apartamento,Celso Ramos,Campo Limpo,53,66,3,2,380000.0,-46.7467566,-23.6271967,celso ramos,7385958.13,321808.59
apartamento,Graúna,Moema Pássaros,71,167,3,2,,-46.6728093,-23.6003013,grauna,7389026.81,329318.81
apartamento,Conselheiro Moreira de Barros,Mandaqui,12,69,2,1,300000.0,-46.6469685,-23.4825685,conselheiro moreira de barros,7402094.98,331806.19
apartamento,Engenheiro Eusébio Stevaux,Campo Grande,34,134,3,2,977000.0,-46.702514,-23.6691228,engenheiro eusebio stevaux,7381369.61,326378.18
apartamento,Serra de Bragança,Tatuapé,21B,90,3,2,1025000.0,-46.5601906,-23.5432684,serra de braganca,7395472.24,340742.82
apartamento,Carauari,Vila Maria,93,115,3,2,,-46.5852908,-23.5083322,carauari,7399312.84,338137.53
apartamento,Teixeira de Melo,Tatuapé,44,77,2,2,668000.0,-46.5735795,-23.5376746,teixeira de melo,7396076.74,339369.11
apartamento,Caiubi,Perdizes,41,198,3,2,,-46.6713292,-23.5408425,caiubi,7395613.04,329393.04
apartamento,Damasceno Vieira,Jabaquara,93,90,3,2,740000.0,-46.6644332,-23.6461053,damasceno vieira,7383964.42,330232.68
apartamento,Alexandre Ferreira,Lagoa,102,252,5,3,3580000.0,-43.20819162,-22.96213964,alexandre ferreira,7459550.51,683699.4
apartamento,Santos,Jardim Paulista,84,117,3,1,950000.0,-46.650497,-23.5684779,santos,7392577.35,331555.2
apartamento,Paulo Nogueira Filho,Rio Pequeno,62,53,2,1,300000.0,-46.7447606,-23.5656362,paulo nogueira filho,7392778.02,321929.13
apartamento,Mourato Coelho,Vila Madalena,76,120,2,2,1911806.0,-46.6926736,-23.5558719,mourato coelho,7393923.12,327233.45
apartamento,Jabaquara,Saúde,22,94,2,1,570000.0,-46.6371792,-23.6062951,jabaquara,7388405.12,332962.53
apartamento,Manuel Alonso Medina,Cidade Ademar,31,53,2,1,370000.0,-46.6769614,-23.6562473,manuel alonso medina,7382826.33,328967.78
apartamento,Albuquerque Lins,Santa Cecília,22,174,3,1,1275000.0,-46.6573415,-23.5366469,albuquerque lins,7396094.23,330815.79
apartamento,Marquês de São Vicente,Barra Funda,211A,100,2,2,760000.0,-46.6880954,-23.5153202,marques de sao vicente,7398419.33,327647.98
apartamento,Júlio Buono,Vila Guilherme,52,72,3,1,330000.0,-46.5978495,-23.4926639,julio buono,7401033.68,336835.72
apartamento,Guarani,Bom Retiro,9,180,3,1,800000.0,-46.6351051,-23.5283628,guarani,7397037.65,333075.69
apartamento,Salvador Sala,Pirituba,71,55,2,1,320000.0,-46.7083043,-23.5035986,salvador sala,7399692.98,325568.82
apartamento,Comendador Antunes dos Santos,Jardim Ângela,13,39,2,0,215000.0,-46.7597601,-23.6733445,comendador antunes dos santos,7380831.23,320544.77
apartamento,Luiz Tavares,Vila Guilherme,162,125,3,2,1075000.0,-46.6102438,-23.5169181,luiz tavares,7398333.71,335599.96
