tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,lugares_alimentacao,lugares_servicos,outros,lugares_comercio,lugares_cultura,lugares_saude,lugares_educacao,lugares_religiosos,lugares_parques,lugares_estadios,lugares_turismo,lugares_metro_trem,lugares_transporte
apartamento,Gomes Nogueira,Ipiranga,61,106,3,2,850000.0,-46.615705600000005,-23.5862175,gomes nogueira,7390653.39,335128.73,16.0,18.0,1.0,2.0,148.0,3.0,104.0,14.0,26.0,0.0,0.0,0.0,0.0
apartamento,Arandu,Brooklin,112,136,4,3,1300000.0,-46.691604299999995,-23.6075553,arandu,7388200.94,327410.23,59.0,38.0,1.0,102.0,2.0,16.0,0.0,22.0,32.0,0.0,0.0,0.0,0.0
apartamento,João Luís Vives,Chacara Klabin,21,98,3,2,990000.0,-46.6273403,-23.5927883,joao luis vives,7389912.3,333949.54,34.0,46.0,1.0,39.0,17.0,34.0,8.0,53.0,58.0,0.0,0.0,420.0,24.0
apartamento,Itacema,Itaim Bibi,131,285,4,3,3890000.0,-46.671989200000006,-23.579173899999997,itacema,7391367.44,329375.18,73.0,53.0,2.0,34.0,186.0,73.0,0.0,77.0,4.0,0.0,0.0,0.0,0.0
apartamento,Laerte Ramos de Carvalho,Bela Vista,1401,64,1,0,380000.0,-46.640852200000005,-23.555897199999997,laerte ramos de carvalho,7393981.84,332523.75,350.0,130.0,126.0,124.0,490.0,21.0,300.0,178.0,105.0,1.0,649.0,425.0,0.0
apartamento,Monte Aprazível,Vila Nova Conceição,22,36,1,1,420000.0,-46.6705186,-23.5967695,monte aprazivel,7389420.65,329548.02,204.0,29.0,1.0,22.0,16.0,53.0,86.0,81.0,117.0,0.0,111.0,59.0,0.0
apartamento,Xavier da Silveira,Copacabana,501,360,4,2,2800000.0,-43.19198797,-22.97654484,xavier da silveira,7457934.94,685341.37,99.0,69.0,21.0,81.0,32.0,56.0,17.0,80.0,26.0,0.0,12.0,22.0,0.0
apartamento,Soldado José Vicente de Paula,Vila Maria,14,60,3,1,320000.0,-46.5662651,-23.5198534,soldado jose vicente de paula,7398058.36,340094.35,5.0,8.0,0.0,0.0,1.0,0.0,11.0,11.0,4.0,80.0,0.0,0.0,0.0
apartamento,Dias da Silva,Vila Maria,212A,65,2,1,460000.0,-46.5886857,-23.5188693,dias da silva,7398142.17,337803.75,21.0,17.0,1.0,29.0,0.0,11.0,2.0,34.0,19.0,0.0,0.0,0.0,0.0
apartamento,Casa do Ator,Vila Olímpia,121,144,3,2,1425000.0,-46.6806664,-23.5982753,casa do ator,7389241.77,328514.34,201.0,100.0,9.0,95.0,6.0,45.0,52.0,75.0,11.0,1.0,2.0,0.0,0.0
apartamento,Giovanni Gronchi,Vila Andrade,21,300,4,4,550000.0,-46.731204600000005,-23.614523199999997,giovanni gronchi,7387380.94,323378.43,31.0,18.0,90.0,13.0,4.0,0.0,28.0,32.0,9.0,58.0,0.0,0.0,0.0
apartamento,Oscar da Silva,Vila Guilherme,43,73,3,1,480000.0,-46.6003987,-23.5072958,oscar da silva,7399410.5,336593.42,22.0,26.0,0.0,2.0,0.0,8.0,16.0,43.0,3.0,0.0,0.0,0.0,0.0
apartamento,Capitão Pinto Ferreira,Jardim Paulista,111,135,3,1,0.0,-46.654697799999994,-23.5717729,capitao pinto ferreira,7392207.52,331130.62,305.0,211.0,82.0,264.0,222.0,123.0,0.0,75.0,32.0,160.0,0.0,170.0,0.0
apartamento,Paraíso,Aclimação,46,46,1,1,585000.0,-46.636924,-23.574703,paraiso,7391903.89,332948.56,245.0,40.0,11.0,118.0,65.0,113.0,121.0,108.0,111.0,80.0,97.0,316.0,4.0
apartamento,Urimonduba,Itaim Bibi,2,135,3,1,1360000.0,-46.6729261,-23.5783035,urimonduba,7391462.71,329278.42,73.0,51.0,2.0,32.0,187.0,76.0,0.0,90.0,4.0,0.0,0.0,0.0,0.0
apartamento,Jaú,Jardim Paulista,91,158,3,1,1540000.0,-46.655972799999994,-23.5652918,jau,7392923.73,330992.17,412.0,264.0,18.0,367.0,382.0,203.0,91.0,63.0,290.0,0.0,284.0,256.0,96.0
apartamento,Fagundes Filho,Saúde,134,53,1,1,340000.0,-46.6395555,-23.6270822,fagundes filho,7386100.39,332746.43,13.0,48.0,4.0,10.0,1.0,6.0,0.0,33.0,4.0,1.0,14.0,113.0,4.0
apartamento,Sebastião Paes,Campo Belo,1002,84,3,1,779000.0,-46.6662823,-23.6267326,sebastiao paes,7386107.57,330019.02,27.0,20.0,10.0,12.0,8.0,5.0,16.0,27.0,12.0,0.0,0.0,0.0,0.0
apartamento,Icaraí,Tatuapé,102,96,3,1,580000.0,-46.561090500000006,-23.5342548,icarai,7396469.37,340640.09,34.0,32.0,0.0,17.0,1.0,15.0,1.0,24.0,16.0,80.0,0.0,32.0,4.0
apartamento,Cupecê,Cidade Ademar,36,69,3,1,475000.0,-46.6659119,-23.6593719,cupece,7382493.51,330098.97,15.0,13.0,1.0,9.0,1.0,4.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0
apartamento,James Ferraz Alvim,Vila Andrade,201,500,4,6,2600000.0,-46.7327,-23.616235500000002,james ferraz alvim,7387189.46,323228.13,45.0,17.0,91.0,18.0,4.0,11.0,11.0,33.0,9.0,58.0,0.0,0.0,0.0
apartamento,Yervant Kissajikian,Cidade Ademar,77,60,2,1,300000.0,-46.675257,-23.666612899999997,yervant kissajikian,7381680.47,329155.12,25.0,2.0,1.0,9.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
apartamento,Pio XI,Alto De Pinheiros,44,63,2,1,500000.0,-46.7142671,-23.540709399999997,pio xi,7395576.03,325008.93,93.0,14.0,8.0,2.0,3.0,7.0,46.0,23.0,13.0,0.0,87.0,0.0,0.0
apartamento,Coronel Melo de Oliveira,Perdizes,141,178,4,3,1545000.0,-46.6830044,-23.5346441,coronel melo de oliveira,7396285.51,328192.96,76.0,57.0,4.0,92.0,20.0,26.0,0.0,37.0,22.0,301.0,0.0,0.0,0.0
apartamento,Real Grandeza,Botafogo,804,23,1,0,380000.0,-43.19342,-22.95341,real grandeza,7460498.65,685226.06,66.0,39.0,7.0,42.0,43.0,63.0,5.0,67.0,1.0,1.0,8.0,22.0,4.0
apartamento,Itaipava,Jardim Botânico,403,346,3,2,4000000.0,-43.21842884,-22.96193264,itaipava,7459586.21,682649.91,15.0,17.0,1.0,7.0,20.0,7.0,17.0,12.0,31.0,0.0,13.0,0.0,0.0
apartamento,Prudente de Morais,Ipanema,201,97,3,1,1550000.0,-43.20314047,-22.98540157,prudente de morais,7456968.22,684185.83,67.0,48.0,17.0,33.0,26.0,34.0,9.0,40.0,5.0,0.0,17.0,33.0,0.0
apartamento,Campinas,Jardim Paulista,71,109,3,1,1050000.0,-46.6576136,-23.570462699999997,campinas,7392349.17,330831.31,255.0,190.0,82.0,262.0,232.0,65.0,0.0,22.0,105.0,160.0,0.0,85.0,0.0
apartamento,José Maria Lisboa,Jardim América,3,286,3,2,0.0,-46.6609903,-23.5651747,jose maria lisboa,7392930.77,330479.84,361.0,236.0,16.0,306.0,403.0,191.0,91.0,30.0,165.0,0.0,285.0,171.0,96.0
apartamento,Cesário Ramalho,Cambuci,102,63,2,2,500000.0,-46.622946999999996,-23.5604313,cesario ramalho,7393500.55,334357.3,42.0,24.0,84.0,4.0,6.0,4.0,13.0,58.0,53.0,0.0,0.0,0.0,0.0
apartamento,Botafogo,Botafogo,513,20,1,0,320000.0,-43.18210833,-22.94942971,botafogo,7460925.11,686391.56,64.0,81.0,13.0,81.0,40.0,50.0,47.0,59.0,35.0,4.0,17.0,22.0,0.0
apartamento,Arminda Fernandes de Almeida,Chacara Klabin,102,67,2,1,500000.0,-46.6264786,-23.5880182,arminda fernandes de almeida,7390441.53,334031.48,18.0,27.0,1.0,11.0,21.0,17.0,15.0,38.0,77.0,0.0,0.0,277.0,21.0
apartamento,Girassol,Vila Madalena,22,97,3,1,896000.0,-46.6932911,-23.5489016,girassol,7394694.27,327161.29,103.0,32.0,2.0,16.0,43.0,6.0,16.0,21.0,31.0,0.0,161.0,75.0,6.0
apartamento,General Dionísio,Humaitá,402,90,3,1,840000.0,-43.19685298,-22.95714272,general dionisio,7460089.63,684868.93,48.0,34.0,1.0,29.0,30.0,50.0,4.0,50.0,2.0,1.0,0.0,0.0,4.0
apartamento,Nascimento Silva,Ipanema,302,124,4,1,2900000.0,-43.20767295,-22.98199748,nascimento silva,7457350.86,683725.74,56.0,48.0,20.0,49.0,44.0,53.0,8.0,33.0,38.0,0.0,23.0,22.0,0.0
apartamento,Ministro Rocha Azevedo,Jardim América,94,128,2,1,0.0,-46.6635359,-23.5652045,ministro rocha azevedo,7392924.45,330220.03,342.0,121.0,16.0,191.0,330.0,98.0,42.0,41.0,160.0,0.0,285.0,299.0,0.0
apartamento,Antônio Coruja,Bom Retiro,174,68,2,0,510000.0,-46.637283399999994,-23.526127300000002,antonio coruja,7397282.67,332850.44,97.0,25.0,50.0,31.0,386.0,1.0,64.0,48.0,32.0,0.0,165.0,133.0,0.0
apartamento,Cubatão,Vila Mariana,22,104,3,0,640000.0,-46.6426963,-23.5778309,cubatao,7391550.77,332363.35,269.0,73.0,12.0,129.0,127.0,105.0,96.0,83.0,17.0,0.0,97.0,401.0,4.0
apartamento,Prudente de Morais,Ipanema,301,108,3,1,1830000.0,-43.20984988,-22.98504051,prudente de morais,7457016.61,683498.42,54.0,51.0,28.0,67.0,31.0,62.0,1.0,35.0,29.0,0.0,14.0,22.0,0.0
apartamento,Francisco Leitão,Pinheiros,1110,44,1,1,650000.0,-46.6796607,-23.5634751,francisco leitao,7393096.76,328571.77,111.0,36.0,5.0,19.0,148.0,23.0,114.0,43.0,14.0,0.0,251.0,213.0,0.0
apartamento,Apinajés,Perdizes,32,105,3,2,770000.0,-46.676494899999994,-23.5325125,apinajes,7396529.35,328854.84,84.0,63.0,4.0,101.0,24.0,29.0,35.0,35.0,67.0,301.0,96.0,9.0,0.0
apartamento,Ponta Delgada,Vila Olímpia,191A,124,2,1,1150000.0,-46.683862299999994,-23.5996291,ponta delgada,7389088.01,328189.95,187.0,79.0,2.0,92.0,2.0,39.0,23.0,80.0,15.0,1.0,2.0,61.0,0.0
apartamento,Jaques Félix,Vila Nova Conceição,305,42,1,1,0.0,-46.671919,-23.5937562,jaques felix,7389752.67,329401.2,230.0,58.0,9.0,22.0,33.0,38.0,86.0,94.0,54.0,0.0,110.0,0.0,0.0
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,1,310,4,2,3500000.0,-46.6535164,-23.5690897,joaquim eugenio de lima,7392506.05,331247.78,322.0,241.0,13.0,284.0,329.0,164.0,0.0,79.0,241.0,160.0,194.0,170.0,0.0
apartamento,José da Costa de Andrade,Cidade Líder,23,47,2,1,225000.0,-46.4910591,-23.576091899999998,jose da costa de andrade,7391912.67,347838.39,10.0,8.0,0.0,1.0,0.0,0.0,0.0,19.0,3.0,62.0,0.0,0.0,0.0
apartamento,de Itapecerica,Capão Redondo,94,72,3,1,350000.0,-46.7627373,-23.654986100000002,de itapecerica,7382860.58,320215.99,14.0,20.0,1.0,21.0,0.0,3.0,1.0,16.0,3.0,0.0,0.0,17.0,3.0
apartamento,Alexandre Benois,Vila Andrade,42,78,3,2,525000.0,-46.7375901,-23.6348866,alexandre benois,7385117.92,322754.25,27.0,40.0,3.0,61.0,0.0,18.0,0.0,16.0,27.0,0.0,0.0,11.0,0.0
apartamento,Tupi,Santa Cecília,72,103,3,2,1180000.0,-46.662550200000005,-23.5375019,tupi,7395993.39,330285.07,124.0,58.0,106.0,78.0,71.0,29.0,38.0,55.0,276.0,0.0,96.0,82.0,0.0
apartamento,Luís Martins,Vila Romana,55,53,2,1,565000.0,-46.70523060000001,-23.5269834,luis martins,7397107.06,325913.49,67.0,71.0,4.0,75.0,14.0,14.0,35.0,95.0,1.0,0.0,0.0,0.0,0.0
apartamento,Deputado Laércio Corte,Vila Andrade,162,104,2,4,800000.0,-46.7246573,-23.6344377,deputado laercio corte,7385183.62,324073.15,13.0,5.0,1.0,16.0,2.0,2.0,1.0,4.0,42.0,0.0,0.0,0.0,0.0
apartamento,Major José Marioto Ferreira,Vila Andrade,11,211,4,3,445000.0,-46.7227437,-23.613035999999997,major jose marioto ferreira,7387556.06,324239.83,15.0,8.0,90.0,1.0,4.0,0.0,27.0,28.0,2.0,0.0,0.0,0.0,0.0
apartamento,Garapeba,Chacara Klabin,42,110,3,2,1100000.0,-46.625330100000006,-23.5920457,garapeba,7389996.87,334153.76,34.0,10.0,1.0,11.0,15.0,6.0,9.0,36.0,58.0,0.0,0.0,277.0,21.0
apartamento,José Manoel,Santa Cecília,91,194,3,3,1760000.0,-46.6617191,-23.537318300000003,jose manoel,7396014.71,330369.69,128.0,57.0,106.0,79.0,65.0,28.0,15.0,64.0,280.0,0.0,96.0,82.0,0.0
apartamento,Joaquim Morais,Jabaquara,18,65,3,1,450000.0,-46.6613114,-23.650801100000002,joaquim morais,7383448.11,330557.2,15.0,10.0,0.0,10.0,0.0,4.0,0.0,18.0,6.0,0.0,0.0,0.0,0.0
apartamento,Rouxinol,Moema Pássaros,104,71,2,1,1142510.0,-46.6661934,-23.6064391,rouxinol,7388354.98,330001.9,125.0,65.0,0.0,85.0,16.0,83.0,29.0,92.0,20.0,0.0,1.0,141.0,0.0
apartamento,Casuarina,Humaitá,402,120,3,2,1690000.0,-43.20049609,-22.95997942,casuarina,7459780.08,684491.48,36.0,14.0,1.0,26.0,20.0,26.0,2.0,34.0,2.0,0.0,0.0,0.0,4.0
apartamento,Epitácio Pessoa,Ipanema,302,127,3,1,2180000.0,-43.21501244,-22.98506863,epitacio pessoa,7457019.95,682969.08,36.0,43.0,19.0,70.0,33.0,59.0,1.0,28.0,22.0,9.0,7.0,33.0,0.0
apartamento,Antônio Ramos Rosa,Jardim São Luís,203,60,3,1,240000.0,-46.7513266,-23.661917600000002,antonio ramos rosa,7382107.28,321389.45,6.0,2.0,1.0,1.0,0.0,2.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0
apartamento,Nova Cantareira,Santana,42,147,3,3,689000.0,-46.613678,-23.483172800000002,nova cantareira,7402066.63,335207.3,34.0,36.0,2.0,4.0,5.0,26.0,0.0,37.0,18.0,0.0,0.0,15.0,5.0
apartamento,Gaivota,Moema Pássaros,6,236,4,4,0.0,-46.6705021,-23.60688,gaivota,7388301.03,329562.78,83.0,62.0,0.0,63.0,5.0,62.0,52.0,113.0,20.0,0.0,1.0,141.0,0.0
apartamento,Angélica,Santa Cecília,31,122,2,0,800000.0,-46.6540884,-23.5364581,angelica,7396118.97,331147.69,150.0,54.0,182.0,77.0,65.0,28.0,135.0,95.0,5.0,0.0,90.0,153.0,0.0
apartamento,Arnaldo Quintela,Botafogo,409,60,2,1,550000.0,-43.18152979,-22.95456253,arnaldo quintela,7460355.97,686443.85,60.0,64.0,11.0,70.0,40.0,48.0,27.0,53.0,34.0,4.0,5.0,22.0,0.0
apartamento,São Luís,República,72,306,3,1,1500000.0,-46.6429094,-23.545904999999998,sao luis,7395085.95,332301.06,277.0,121.0,91.0,425.0,351.0,25.0,440.0,113.0,69.0,1.0,1086.0,582.0,0.0
apartamento,Barão da Torre,Ipanema,302,52,1,1,840000.0,-43.20439301,-22.9832575,barao da torre,7457207.22,684060.32,67.0,49.0,16.0,38.0,40.0,37.0,8.0,38.0,23.0,0.0,23.0,22.0,0.0
apartamento,Artur de Azevedo,Pinheiros,82,107,3,1,810000.0,-46.6829578,-23.5631158,artur de azevedo,7393132.6,328234.73,154.0,63.0,4.0,36.0,88.0,23.0,26.0,43.0,14.0,0.0,251.0,82.0,0.0
apartamento,Cotovia,Moema Pássaros,16A,207,3,4,3765000.0,-46.674876,-23.605876100000003,cotovia,7388406.98,329115.13,132.0,51.0,0.0,64.0,3.0,39.0,52.0,91.0,8.0,0.0,0.0,82.0,0.0
apartamento,Alfândega,Brás,235,63,2,1,466000.0,-46.6246222,-23.5401528,alfandega,7395744.21,334160.85,28.0,63.0,3.0,353.0,441.0,5.0,3.0,34.0,7.0,0.0,253.0,249.0,0.0
apartamento,Santa Rita D'Oeste,Jabaquara,73,58,2,1,320000.0,-46.640629700000005,-23.6530362,santa rita d'oeste,7383224.99,332669.84,2.0,7.0,1.0,17.0,4.0,0.0,27.0,12.0,0.0,0.0,0.0,37.0,0.0
apartamento,Ituzaingo,Água Rasa,81,314,4,4,1250000.0,-46.572093100000004,-23.552576300000002,ituzaingo,7394428.25,339538.96,37.0,47.0,1.0,24.0,13.0,14.0,14.0,8.0,23.0,0.0,0.0,0.0,0.0
apartamento,Santa,Jabaquara,51,105,3,2,820000.0,-46.6657933,-23.6474567,santa,7383813.15,330095.67,13.0,10.0,0.0,9.0,0.0,4.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0
apartamento,Aureliano Leal,Santana,11,182,4,3,757000.0,-46.621082,-23.4860557,aureliano leal,7401738.87,334454.65,47.0,25.0,2.0,8.0,5.0,17.0,0.0,38.0,17.0,0.0,0.0,23.0,0.0
apartamento,Dr. Gabriel dos Santos,Santa Cecília,31,80,1,2,850000.0,-46.6587167,-23.5347285,d gabriel dos santos,7396305.05,330672.92,94.0,51.0,105.0,89.0,41.0,30.0,57.0,62.0,75.0,0.0,6.0,153.0,0.0
apartamento,Paris,Sumaré,112,69,2,1,901000.0,-46.6895309,-23.5449671,paris,7395134.5,327540.05,81.0,41.0,2.0,3.0,23.0,8.0,0.0,37.0,71.0,0.0,0.0,75.0,6.0
apartamento,Rodrigo Otavio,Gávea,102,103,3,1,1867000.0,-43.22651097,-22.97638851,rodrigo otavio,7457995.46,681801.78,45.0,36.0,18.0,58.0,31.0,51.0,12.0,32.0,19.0,10.0,0.0,11.0,0.0
apartamento,Gustavo Sampaio,Leme,201,172,3,1,1730000.0,-43.1687289,-22.96237185,gustavo sampaio,7459474.87,687745.83,29.0,45.0,2.0,44.0,53.0,10.0,10.0,26.0,34.0,4.0,10.0,0.0,0.0
apartamento,Bela Cintra,Jardim América,12,79,2,1,0.0,-46.667378,-23.5617149,bela cintra,7393306.33,329823.33,332.0,69.0,12.0,180.0,278.0,67.0,90.0,39.0,63.0,0.0,186.0,380.0,0.0
apartamento,Tamandaré,Aclimação,21,112,2,0,520000.0,-46.6345094,-23.5636522,tamandare,7393130.46,333181.06,112.0,76.0,120.0,98.0,51.0,41.0,115.0,134.0,13.0,0.0,290.0,249.0,0.0
apartamento,Miguel Frias e Vasconcelos,Jaguaré,121,78,2,2,595000.0,-46.7430944,-23.552137600000002,miguel frias e vasconcelos,7394274.97,322081.03,2.0,9.0,2.0,0.0,11.0,1.0,10.0,13.0,3.0,0.0,3.0,0.0,0.0
apartamento,Nhambiquaras,Moema Índios,41,95,2,1,815000.0,-46.6619479,-23.6097916,nhambiquaras,7387988.77,330439.46,110.0,67.0,0.0,61.0,5.0,82.0,0.0,85.0,12.0,0.0,1.0,141.0,0.0
apartamento,José de Cristo Moreira,Morumbi,62,119,3,3,950000.0,-46.7064656,-23.613977600000002,jose de cristo moreira,7387471.7,325902.15,1.0,14.0,1.0,48.0,17.0,2.0,0.0,10.0,8.0,1.0,0.0,8.0,0.0
apartamento,Frederico Guarinon,Vila Andrade,41,126,3,2,600000.0,-46.7316394,-23.623109799999998,frederico guarinon,7386429.49,323345.58,29.0,34.0,1.0,61.0,1.0,2.0,19.0,14.0,19.0,0.0,0.0,0.0,0.0
apartamento,Nova Cantareira,Santana,44,88,3,2,595000.0,-46.613794,-23.4826368,nova cantareira,7402125.85,335194.79,34.0,39.0,2.0,4.0,5.0,25.0,0.0,33.0,14.0,0.0,0.0,15.0,5.0
apartamento,Jesuíno Maciel,Campo Belo,42,66,2,1,490000.0,-46.6669086,-23.623693600000003,jesuino maciel,7386443.36,329951.19,29.0,22.0,10.0,19.0,15.0,9.0,16.0,56.0,10.0,0.0,0.0,0.0,0.0
apartamento,Lisboa,Pinheiros,23,108,3,1,1000000.0,-46.6778061,-23.5619607,lisboa,7393266.69,328759.13,194.0,41.0,5.0,17.0,136.0,20.0,114.0,50.0,13.0,0.0,165.0,294.0,0.0
apartamento,Glicério,Sé,2512,47,2,1,351000.0,-46.6285289,-23.5552938,glicerio,7394063.0,333781.03,83.0,80.0,54.0,64.0,328.0,13.0,200.0,115.0,15.0,1.0,647.0,301.0,1.0
apartamento,Xavier Curado,Ipiranga,82,73,3,2,715000.0,-46.6052552,-23.5843994,xavier curado,7390866.72,336193.05,28.0,15.0,0.0,4.0,138.0,2.0,95.0,17.0,11.0,0.0,0.0,0.0,0.0
apartamento,Fadlo Haidar,Vila Olímpia,86,43,1,1,660000.0,-46.6747503,-23.596232,fadlo haidar,7389475.12,329115.46,244.0,75.0,8.0,25.0,4.0,42.0,52.0,82.0,24.0,1.0,94.0,0.0,0.0
apartamento,Paes de Barros,Mooca,100,86,2,1,455000.0,-46.5874915,-23.5750611,paes de barros,7391921.03,337994.59,26.0,36.0,2.0,40.0,2.0,10.0,12.0,21.0,114.0,0.0,0.0,0.0,0.0
apartamento,Bandeirantes,Bom Retiro,51,300,3,1,700000.0,-46.632451200000006,-23.528297199999997,bandeirantes,7397048.0,333346.58,97.0,29.0,2.0,124.0,378.0,1.0,62.0,45.0,32.0,0.0,165.0,215.0,0.0
apartamento,Américo Alves Pereira Filho,Morumbi,122,230,4,4,1250000.0,-46.70524879999999,-23.6110302,americo alves pereira filho,7387799.58,326022.43,1.0,23.0,1.0,41.0,17.0,3.0,0.0,10.0,8.0,1.0,0.0,0.0,0.0
apartamento,Casa Branca,Jardim América,71,175,3,2,0.0,-46.6606564,-23.5669939,casa branca,7392729.71,330516.26,355.0,228.0,16.0,242.0,402.0,163.0,89.0,28.0,165.0,0.0,188.0,85.0,0.0
apartamento,Paschoal Imperatriz,Brooklin,14,133,3,2,1365000.0,-46.6956895,-23.619816600000004,paschoal imperatriz,7386838.16,327009.45,32.0,110.0,2.0,63.0,2.0,16.0,0.0,12.0,32.0,2.0,0.0,53.0,0.0
apartamento,Carvalho de Freitas,Vila Andrade,31,102,2,2,550000.0,-46.7420737,-23.629668399999996,carvalho de freitas,7385690.23,322289.75,34.0,28.0,1.0,52.0,0.0,21.0,0.0,27.0,18.0,0.0,0.0,0.0,0.0
apartamento,Itajara,Vila Andrade,101,158,4,3,890000.0,-46.7322052,-23.6331158,itajara,7385320.7,323301.28,22.0,32.0,2.0,65.0,1.0,17.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0
apartamento,Henrique Dodsworth,Lagoa,Cobertura 02,341,3,2,5000000.0,-43.19704894,-22.97679278,henrique dodsworth,7457913.87,684822.1,116.0,58.0,27.0,64.0,34.0,50.0,17.0,67.0,49.0,0.0,11.0,33.0,0.0
apartamento,Herculano de Freitas,Bela Vista,64,36,1,1,350000.0,-46.6538069,-23.555902800000002,herculano de freitas,7393966.02,331201.27,434.0,223.0,10.0,332.0,443.0,211.0,96.0,95.0,290.0,0.0,189.0,337.0,96.0
apartamento,São Benedito,Santo Amaro,22,73,2,1,835000.0,-46.69103870000001,-23.6331923,sao benedito,7385362.54,327501.53,34.0,10.0,0.0,9.0,0.0,11.0,1.0,7.0,21.0,1.0,0.0,88.0,0.0
apartamento,Capote Valente,Pinheiros,52,72,2,1,670000.0,-46.675385799999994,-23.558010999999997,capote valente,7393706.97,329001.08,238.0,38.0,5.0,43.0,61.0,22.0,114.0,43.0,33.0,0.0,66.0,349.0,0.0
apartamento,Gutemberg,Campo Belo,82,59,2,1,380000.0,-46.670457899999995,-23.630754999999997,gutemberg,7385657.15,329598.18,8.0,15.0,10.0,11.0,6.0,3.0,0.0,14.0,32.0,0.0,0.0,0.0,0.0
apartamento,Tagipuru,Perdizes,144,63,2,1,640000.0,-46.6634042,-23.5309515,tagipuru,7396717.77,330189.46,89.0,45.0,107.0,30.0,46.0,22.0,63.0,30.0,120.0,0.0,96.0,91.0,0.0
apartamento,Voluntários da Pátria,Santana,81,237,4,3,1200000.0,-46.6260046,-23.4952544,voluntarios da patria,7400714.55,333963.39,40.0,38.0,3.0,43.0,12.0,36.0,50.0,40.0,39.0,0.0,0.0,58.0,8.0
apartamento,José de Oliveira Coelho,Vila Andrade,102,69,3,2,525000.0,-46.7394993,-23.6264833,jose de oliveira coelho,7386046.16,322548.13,32.0,32.0,1.0,52.0,0.0,21.0,1.0,19.0,22.0,0.0,0.0,0.0,0.0
apartamento,Catão,Vila Romana,84,60,1,1,360000.0,-46.7009258,-23.5289382,catao,7396895.8,326355.62,37.0,57.0,6.0,68.0,21.0,13.0,34.0,102.0,1.0,0.0,0.0,0.0,0.0
apartamento,Santo Antônio,Bela Vista,34,53,2,0,370000.0,-46.6471461,-23.553286,santo antonio,7394263.63,331877.91,406.0,122.0,85.0,199.0,400.0,129.0,365.0,114.0,148.0,0.0,554.0,290.0,96.0
apartamento,Graúna,Moema Pássaros,12,167,4,2,1600000.0,-46.6728093,-23.6003013,grauna,7389026.81,329318.81,200.0,52.0,1.0,26.0,5.0,62.0,53.0,86.0,41.0,1.0,95.0,0.0,0.0
